exclusion_id,source_record_id,semantic_class,raw_value,exclusion_reason,notes
EXC-158,CH5-TBL-025,deflection,12.5,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 温度変化時(±50℃)合成剛性
EXC-159,CH5-TBL-026,deflection,12.4,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 温度変化時(±50℃)合成剛性
EXC-160,CH5-TBL-027,deflection,39.5,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 温度変化時(±50℃)合成剛性
EXC-161,CH5-TBL-028,deflection,38.9,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 温度変化時(50℃)移動量
EXC-162,CH5-TBL-033,DESIGN_RESULT,4.56,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 最大圧縮応力度照査
EXC-163,CH5-TBL-034,DESIGN_RESULT,5.14,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 最大圧縮応力度照査
EXC-164,CH5-TBL-035,DESIGN_RESULT,5.16,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 最大圧縮応力度照査
EXC-165,CH5-TBL-036,DESIGN_RESULT,4.68,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 最大圧縮応力度照査
EXC-166,CH5-TBL-037,DESIGN_RESULT,30.0,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 繰返し水平変位照査
EXC-167,CH5-TBL-038,DESIGN_RESULT,6.7,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 繰返し水平変位照査
EXC-168,CH5-TBL-039,DESIGN_RESULT,6.7,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 繰返し水平変位照査
EXC-169,CH5-TBL-040,DESIGN_RESULT,30.5,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 繰返し水平変位照査
EXC-170,CH5-TBL-041,reaction,1950,Derived/intermediate/analysis/design-result value (reaction); excluded from input candidates,label: 設計条件(鋼材計算書)
EXC-171,CH5-TBL-042,deflection,±400,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 設計条件(変位量)
EXC-172,CH5-TBL-043,deflection,±463,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 設計条件(変位量)
EXC-173,CH5-TBL-044,deflection,±463,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 設計条件(変位量)
EXC-174,CH5-TBL-045,deflection,±400,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: 設計条件(変位量)
EXC-175,CH5-TBL-048,deflection,±73.0,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: レベル1移動量
EXC-176,CH5-TBL-049,deflection,±34.0,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: レベル1移動量
EXC-177,CH5-TBL-050,DERIVED_VALUE,1.092,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: レベル1固有周期
EXC-178,CH5-TBL-051,DERIVED_VALUE,0.751,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: レベル1固有周期
EXC-179,CH5-TBL-053,DERIVED_VALUE,62.0,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: AR2伸縮量
EXC-180,CH5-TBL-054,deflection,50.0,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: AR2伸縮量
EXC-181,CH5-TBL-055,DERIVED_VALUE,58.5,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: AR2伸縮量
EXC-182,CH5-TBL-056,DERIVED_VALUE,62.0,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: AR2設計伸縮量
EXC-183,CH5-VAL-008,DERIVED_VALUE,1.00,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: Cz
EXC-184,CH5-VAL-009,DERIVED_VALUE,1.20,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: CzⅠ
EXC-185,CH5-VAL-010,DERIVED_VALUE,1.00,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: CzⅡ
EXC-186,CH5-VAL-020,DERIVED_VALUE,5,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: PU15積層数
EXC-187,CH5-VAL-021,DERIVED_VALUE,5,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: PR1積層数
EXC-188,CH5-VAL-026,DERIVED_VALUE,4,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: PU15鉛プラグ本数NP
EXC-189,CH5-VAL-035,deflection,±27.7,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: レベル1上部工移動量UBⅠo(橋軸)
EXC-190,CH5-VAL-044,DERIVED_VALUE,1.00,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: Ⅱ種地盤Cz
EXC-191,CH5-VAL-045,DERIVED_VALUE,1.20,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: Ⅱ種地盤CzⅠ
EXC-192,CH5-VAL-046,DERIVED_VALUE,1.40,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: Ⅱ種地盤CzⅡ
EXC-193,CH5-VAL-053,DESIGN_RESULT,7.2,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 緩衝材支圧応力度σb
EXC-194,CH5-VAL-057,DESIGN_RESULT,30,Derived/intermediate/analysis/design-result value (DESIGN_RESULT); excluded from input candidates,label: 軸方向圧縮応力度σc
EXC-195,CH5-VAL-060,bending_stress,165,Derived/intermediate/analysis/design-result value (bending_stress); excluded from input candidates,label: 天板曲げ応力度σ
EXC-196,CH5-VAL-062,DERIVED_VALUE,0.90,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: 流出係数C
EXC-197,CH5-VAL-063,DERIVED_VALUE,0.013,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: 粗度係数n
EXC-198,CH5-VAL-064,DERIVED_VALUE,0.80,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: 余裕率e
EXC-199,CH5-VAL-065,DERIVED_VALUE,0.60,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: 落下率γ
EXC-200,CH5-VAL-072,deflection,70.9,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15温度変化(左)
EXC-201,CH5-VAL-073,deflection,40.0,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15温度変化(右)
EXC-202,CH5-VAL-074,deflection,10.7,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15活荷重たわみ(左)
EXC-203,CH5-VAL-075,deflection,12.0,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15活荷重たわみ(右)
EXC-204,CH5-VAL-076,DERIVED_VALUE,10.0,Derived/intermediate/analysis/design-result value (DERIVED_VALUE); excluded from input candidates,label: PU15伸縮余裕量(左右)
EXC-205,CH5-VAL-077,deflection,153.6,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15常時合計ΔLj
EXC-206,CH5-VAL-078,deflection,236.5,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15地震時(⑩)ΔLq
EXC-207,CH5-VAL-079,deflection,211.6,Derived/intermediate/analysis/design-result value (deflection); excluded from input candidates,label: PU15地震時(⑩)直角ΔLq
