handoff_id,priority,topic,verification_question,required_source_type,historical_or_target,manual_id,pdf_page,feature_id,expected_output,blocking_for_apollo_design,notes
H5A-0069,P0,rc_slab:かぶり量の指定,RC床版/ハンチ「かぶり量の指定」の最小厚・支間・張出・照査に関し、適用年版の道路橋示方書（コンクリート関係）規定を確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,5,F4-P2-007,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0070,P1,rc_slab:かぶり量の指定,標準的な床版厚・ハンチ形状の推奨値がデザインデータブック等に示されているか確認する（APOLLO初期値と同一視しない）。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,5,F4-P2-007,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0071,P0,rc_slab:配力筋照査の出力方法,RC床版/ハンチ「配力筋照査の出力方法」の最小厚・支間・張出・照査に関し、適用年版の道路橋示方書（コンクリート関係）規定を確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,6,F4-P2-008,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0072,P1,rc_slab:配力筋照査の出力方法,標準的な床版厚・ハンチ形状の推奨値がデザインデータブック等に示されているか確認する（APOLLO初期値と同一視しない）。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,6,F4-P2-008,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0073,P0,haunch:フランジ厚およびハンチ内鉄筋の指定,RC床版/ハンチ「フランジ厚およびハンチ内鉄筋の指定」の最小厚・支間・張出・照査に関し、適用年版の道路橋示方書（コンクリート関係）規定を確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,6,F4-P2-009,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0074,P1,haunch:フランジ厚およびハンチ内鉄筋の指定,標準的な床版厚・ハンチ形状の推奨値がデザインデータブック等に示されているか確認する（APOLLO初期値と同一視しない）。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,6,F4-P2-009,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0075,P0,slab_load_input:床版設計荷重指定,「床版設計荷重指定」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,RBS_COMMON,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,7,F4-P2-010,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0076,P0,slab_reinforcement_input:主鉄筋および配力鉄筋の指定,床版鉄筋の種類・規格・呼び名がどのJISに対応するか確認する。,JIS_REBAR,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,8,F4-P2-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0077,P0,slab_reinforcement_input:主鉄筋および配力鉄筋の指定,配筋量・かぶり・間隔等の設計規定が道路橋示方書にどうあるか確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,8,F4-P2-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0078,P0,slab_reinforcement_input:主鉄筋および配力鉄筋の指定,JIS規格値と道路橋示方書の配筋規定を組み合わせて読む必要がある項目を列挙する。,JIS_REBAR,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,8,F4-P2-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0079,P0,rc_slab:計算書出力,RC床版/ハンチ「計算書出力」の最小厚・支間・張出・照査に関し、適用年版の道路橋示方書（コンクリート関係）規定を確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,9,F4-P2-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0080,P1,rc_slab:計算書出力,標準的な床版厚・ハンチ形状の推奨値がデザインデータブック等に示されているか確認する（APOLLO初期値と同一視しない）。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,9,F4-P2-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0081,P1,slab_result_output:支点補強筋 計算書出力（国土交通省形式）,マニュアルが言及する「鋼道路橋設計便覧方法（死荷重曲げ変局点を算出）」について、該当する設計便覧の該当箇所・適用条件・年版を確認する（適合判定はしない）。,DESIGN_MANUAL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,10,F4-P2-013,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0082,P0,slab_result_output:支点補強筋 計算書出力（道路公団形式）,RC床版/ハンチ「支点補強筋 計算書出力（道路公団形式）」の最小厚・支間・張出・照査に関し、適用年版の道路橋示方書（コンクリート関係）規定を確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,10,F4-P2-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0083,P1,slab_result_output:支点補強筋 計算書出力（道路公団形式）,標準的な床版厚・ハンチ形状の推奨値がデザインデータブック等に示されているか確認する（APOLLO初期値と同一視しない）。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,10,F4-P2-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0084,P0,slab_reinforcement_input:支点補強筋 鉄筋径および本数の指定,床版鉄筋の種類・規格・呼び名がどのJISに対応するか確認する。,JIS_REBAR,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,10,F4-P2-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0085,P0,slab_reinforcement_input:支点補強筋 鉄筋径および本数の指定,配筋量・かぶり・間隔等の設計規定が道路橋示方書にどうあるか確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,10,F4-P2-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0086,P0,slab_reinforcement_input:支点補強筋 鉄筋径および本数の指定,JIS規格値と道路橋示方書の配筋規定を組み合わせて読む必要がある項目を列挙する。,JIS_REBAR,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,10,F4-P2-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0087,P0,slab_geometry:slab_geometry,RC床版/ハンチ「slab_geometry」の最小厚・支間・張出・照査に関し、適用年版の道路橋示方書（コンクリート関係）規定を確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,NONE,F4-P2-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0088,P1,slab_geometry:slab_geometry,標準的な床版厚・ハンチ形状の推奨値がデザインデータブック等に示されているか確認する（APOLLO初期値と同一視しない）。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,NONE,F4-P2-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0089,P1,slab_support_condition:slab_support_condition,床版の支持条件モデル化が道路橋示方書の床版設計前提と整合するか確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,NONE,F4-P2-017,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0090,P0,slab_material:slab_material,床版鉄筋の種類・規格・呼び名がどのJISに対応するか確認する。,JIS_REBAR,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,NONE,F4-P2-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0091,P0,slab_material:slab_material,配筋量・かぶり・間隔等の設計規定が道路橋示方書にどうあるか確認する。,RBS_CONCRETE,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,NONE,F4-P2-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0092,P0,slab_material:slab_material,JIS規格値と道路橋示方書の配筋規定を組み合わせて読む必要がある項目を列挙する。,JIS_REBAR,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-006,NONE,F4-P2-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0093,P0,section_change:断面変化位置の追加方法,非合成鋼鈑桁の「断面変化位置の追加方法」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,5,F4-P3-001,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0094,P0,section_change:断面変化位置の自動決定,非合成鋼鈑桁の「断面変化位置の自動決定」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,5,F4-P3-002,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0095,P0,section_change:断面変化位置の手動入力,非合成鋼鈑桁の「断面変化位置の手動入力」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,7,F4-P3-003,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0096,P0,section_change:断面変化位置の微調整,非合成鋼鈑桁の「断面変化位置の微調整」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,8,F4-P3-004,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0097,P0,section_change:断面長の直接入力,非合成鋼鈑桁の「断面長の直接入力」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,9,F4-P3-005,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0098,P0,section_change:断面計算の実行,非合成鋼鈑桁の「断面計算の実行」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,11,F4-P3-006,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0099,P0,section_change:断面推定機能,非合成鋼鈑桁の「断面推定機能」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,11,F4-P3-007,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0100,P0,section_check:断面チェック機能,断面計算の照査項目（応力度・幅厚比等）が道路橋示方書のどの規定に対応するか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,16,F4-P3-008,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0101,P0,section_check:断面計算書の出力,断面計算の照査項目（応力度・幅厚比等）が道路橋示方書のどの規定に対応するか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,17,F4-P3-009,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0102,P0,splice:添接計算の実行,添接「添接計算の実行」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,21,F4-P3-010,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0103,P0,splice:添接計算の実行,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,21,F4-P3-010,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0104,P0,splice:添接計算の実行,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,21,F4-P3-010,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0105,P0,splice_bolt:フランジボルト配置変更方法1,「フランジボルト配置変更方法1」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,6,F4-P3-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0106,P0,splice_bolt:フランジボルト配置変更方法1,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,6,F4-P3-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0107,P0,splice_bolt:フランジボルト配置変更方法1,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,6,F4-P3-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0108,P0,splice_bolt:ボルト本数不足時の再計算,「ボルト本数不足時の再計算」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,8,F4-P3-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0109,P0,splice_bolt:ボルト本数不足時の再計算,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,8,F4-P3-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0110,P0,splice_bolt:ボルト本数不足時の再計算,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,8,F4-P3-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0111,P0,splice_bolt:フランジボルト配置変更方法2,「フランジボルト配置変更方法2」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,9,F4-P3-013,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0112,P0,splice_bolt:フランジボルト配置変更方法2,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,9,F4-P3-013,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0113,P0,splice_bolt:フランジボルト配置変更方法2,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,9,F4-P3-013,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0114,P0,splice_plate:添接板厚不足時の再計算,添接「添接板厚不足時の再計算」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,10,F4-P3-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0115,P0,splice_plate:添接板厚不足時の再計算,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,10,F4-P3-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0116,P0,splice_plate:添接板厚不足時の再計算,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,10,F4-P3-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0117,P0,splice_bolt:腹板ボルト配置変更方法,「腹板ボルト配置変更方法」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,11,F4-P3-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0118,P0,splice_bolt:腹板ボルト配置変更方法,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,11,F4-P3-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0119,P0,splice_bolt:腹板ボルト配置変更方法,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,11,F4-P3-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0120,P0,splice_plate:フランジ材端修正方法(母材-5mm),添接「フランジ材端修正方法(母材-5mm)」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,14,F4-P3-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0121,P0,splice_plate:フランジ材端修正方法(母材-5mm),高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,14,F4-P3-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0122,P0,splice_plate:フランジ材端修正方法(母材-5mm),示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,14,F4-P3-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0123,P0,splice_check:添接計算実行方法,添接「添接計算実行方法」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,17,F4-P3-017,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0124,P0,splice_check:添接計算実行方法,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,17,F4-P3-017,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0125,P0,splice_check:添接計算実行方法,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,17,F4-P3-017,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0126,P0,splice_check:設計計算書出力方法,添接「設計計算書出力方法」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,18,F4-P3-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0127,P0,splice_check:設計計算書出力方法,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,18,F4-P3-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0128,P0,splice_check:設計計算書出力方法,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-009,18,F4-P3-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0129,P0,section_definition:システムの構成,非合成鋼鈑桁の「システムの構成」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,2,F4-P3-019,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0130,P0,main_girder:主桁の設計（Girder）の機能,非合成鋼鈑桁の「主桁の設計（Girder）の機能」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,3,F4-P3-020,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0131,P0,section_definition:断面設計（Section）の機能,非合成鋼鈑桁の「断面設計（Section）の機能」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,3,F4-P3-021,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0132,P0,section_definition:適用断面形状,非合成鋼鈑桁の「適用断面形状」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,4,F4-P3-022,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0133,P0,section_property:断面諸量の計算方法,非合成鋼鈑桁の「断面諸量の計算方法」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,6,F4-P3-023,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0134,P0,section_force_assignment:断面力の適用,非合成鋼鈑桁の「断面力の適用」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,4,F4-P3-024,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0135,P0,section_check:適用不可事項,断面計算の照査項目（応力度・幅厚比等）が道路橋示方書のどの規定に対応するか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-062,4,F4-P3-025,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0136,P0,splice:添接計算の基本操作,添接「添接計算の基本操作」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-026,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0137,P0,splice:添接計算の基本操作,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-026,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
