golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-RPT-0532,report,report.table.CAL-TBL-P00767-009,ENT-LINE-ACL,活荷重曲げ,,,,table,CAL-TBL-P00767-009,RP-844,calc_pdf_p767,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0533,report,report.table.CAL-TBL-P00769-001,ENT-LINE-ACL,設計断面力,,,,table,CAL-TBL-P00769-001,RP-845,calc_pdf_p769,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0534,report,report.table.CAL-TBL-P00769-002,ENT-LINE-ACL,設計断面力,,,,table,CAL-TBL-P00769-002,RP-846,calc_pdf_p769,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0535,report,report.table.CAL-TBL-P00770-001,ENT-LINE-ACL,断面諸元,,,,table,CAL-TBL-P00770-001,RP-847,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0536,report,report.table.CAL-TBL-P00770-002,ENT-LINE-ACL,断面諸元,,,,table,CAL-TBL-P00770-002,RP-848,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0537,report,report.table.CAL-TBL-P00770-003,ENT-LINE-ACL,断面諸元,,,,table,CAL-TBL-P00770-003,RP-849,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0538,report,report.table.CAL-TBL-P00770-004,ENT-LINE-ACL,断面諸元,,,,table,CAL-TBL-P00770-004,RP-850,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0539,report,report.table.CAL-TBL-P00771-001,ENT-LINE-ACL,応力度照査,,,,table,CAL-TBL-P00771-001,RP-851,calc_pdf_p771,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0540,report,report.table.CAL-TBL-P00771-002,ENT-LINE-ACL,応力度照査,,,,table,CAL-TBL-P00771-002,RP-852,calc_pdf_p771,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0541,report,report.table.CAL-TBL-P00772-001,ENT-LINE-ACL,せん断照査,,,,table,CAL-TBL-P00772-001,RP-853,calc_pdf_p772,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0542,report,report.table.CAL-TBL-P00772-002,ENT-LINE-ACL,せん断照査,,,,table,CAL-TBL-P00772-002,RP-854,calc_pdf_p772,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0543,report,report.table.CAL-TBL-P00790-001,ENT-LINE-ACL,断面種類,,,,table,CAL-TBL-P00790-001,RP-893,calc_pdf_p790,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0544,report,report.table.CAL-TBL-P00790-002,ENT-LINE-ACL,断面種類,,,,table,CAL-TBL-P00790-002,RP-894,calc_pdf_p790,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0545,report,report.table.CAL-TBL-P00790-003,ENT-LINE-ACL,断面種類,,,,table,CAL-TBL-P00790-003,RP-895,calc_pdf_p790,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0546,report,report.table.CAL-TBL-P00790-004,ENT-LINE-ACL,断面種類,,,,table,CAL-TBL-P00790-004,RP-896,calc_pdf_p790,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0547,report,report.table.CAL-TBL-P00791-001,ENT-LINE-ACL,設計荷重,,,,table,CAL-TBL-P00791-001,RP-897,calc_pdf_p791,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0548,report,report.table.CAL-TBL-P00791-002,ENT-LINE-ACL,設計荷重,,,,table,CAL-TBL-P00791-002,RP-898,calc_pdf_p791,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0549,report,report.table.CAL-TBL-P00792-001,ENT-LINE-ACL,部材軸力,,,,table,CAL-TBL-P00792-001,RP-899,calc_pdf_p792,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0550,report,report.table.CAL-TBL-P00792-002,ENT-LINE-ACL,部材軸力,,,,table,CAL-TBL-P00792-002,RP-900,calc_pdf_p792,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0551,report,report.table.CAL-TBL-P00792-003,ENT-LINE-ACL,部材軸力,,,,table,CAL-TBL-P00792-003,RP-901,calc_pdf_p792,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0552,report,report.table.CAL-TBL-P00819-001,ENT-LINE-ACL,S1 Ac,,,,table,CAL-TBL-P00819-001,RP-949,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0553,report,report.table.CAL-TBL-P00819-002,ENT-LINE-ACL,S1 Asreq,,,,table,CAL-TBL-P00819-002,RP-950,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0554,report,report.table.CAL-TBL-P00819-003,ENT-LINE-ACL,S1 D19 nreq,,,,table,CAL-TBL-P00819-003,RP-951,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0555,report,report.table.CAL-TBL-P00820-001,ENT-LINE-ACL,S2 Ac,,,,table,CAL-TBL-P00820-001,RP-952,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0556,report,report.table.CAL-TBL-P00820-002,ENT-LINE-ACL,S2 Asreq,,,,table,CAL-TBL-P00820-002,RP-953,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0557,report,report.table.CAL-TBL-P00820-003,ENT-LINE-ACL,S2 D19 nreq,,,,table,CAL-TBL-P00820-003,RP-954,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0558,report,report.table.CAL-TBL-P00821-001,ENT-LINE-ACL,PR1 Ac,,,,table,CAL-TBL-P00821-001,RP-955,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0559,report,report.table.CAL-TBL-P00821-002,ENT-LINE-ACL,PR1 Asreq,,,,table,CAL-TBL-P00821-002,RP-956,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0560,report,report.table.CAL-TBL-P00821-003,ENT-LINE-ACL,PR1 D19 nreq,,,,table,CAL-TBL-P00821-003,RP-957,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0561,report,report.table.CAL-TBL-P00845-001,ENT-LINE-ACL,照査条件,,,,table,CAL-TBL-P00845-001,RP-999,calc_pdf_p845,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0562,report,report.table.CAL-TBL-P00845-002,ENT-LINE-ACL,照査条件,,,,table,CAL-TBL-P00845-002,RP-1000,calc_pdf_p845,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0563,report,report.table.CAL-TBL-P00845-003,ENT-LINE-ACL,照査条件,,,,table,CAL-TBL-P00845-003,RP-1001,calc_pdf_p845,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0564,report,report.table.CAL-TBL-P00850-001,ENT-LINE-ACL,No.1断面,,,,table,CAL-TBL-P00850-001,RP-1002,calc_pdf_p850,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0565,report,report.table.CAL-TBL-P00850-002,ENT-LINE-ACL,No.1断面,,,,table,CAL-TBL-P00850-002,RP-1003,calc_pdf_p850,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0566,report,report.table.CAL-TBL-P00850-003,ENT-LINE-ACL,No.1断面,,,,table,CAL-TBL-P00850-003,RP-1004,calc_pdf_p850,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0567,report,report.table.CAL-TBL-P00851-001,ENT-LINE-ACL,No.1応力範囲,,,,table,CAL-TBL-P00851-001,RP-1005,calc_pdf_p851,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0568,report,report.table.CAL-TBL-P00851-002,ENT-LINE-ACL,No.1応力範囲,,,,table,CAL-TBL-P00851-002,RP-1006,calc_pdf_p851,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0569,report,report.table.CAL-TBL-P00851-003,ENT-LINE-ACL,No.1応力範囲,,,,table,CAL-TBL-P00851-003,RP-1007,calc_pdf_p851,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0570,report,report.table.CAL-TBL-P00852-001,ENT-LINE-ACL,No.1損傷度,,,,table,CAL-TBL-P00852-001,RP-1008,calc_pdf_p852,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0571,report,report.table.CAL-TBL-P00852-002,ENT-LINE-ACL,No.1損傷度,,,,table,CAL-TBL-P00852-002,RP-1009,calc_pdf_p852,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0572,report,report.table.CAL-TBL-P00852-003,ENT-LINE-ACL,No.1損傷度,,,,table,CAL-TBL-P00852-003,RP-1010,calc_pdf_p852,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0573,report,report.table.CAL-TBL-P00853-001,ENT-LINE-ACL,No.2断面,,,,table,CAL-TBL-P00853-001,RP-1011,calc_pdf_p853,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0574,report,report.table.CAL-TBL-P00853-002,ENT-LINE-ACL,No.2断面,,,,table,CAL-TBL-P00853-002,RP-1012,calc_pdf_p853,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0575,report,report.table.CAL-TBL-P00854-001,ENT-LINE-ACL,No.2応力範囲,,,,table,CAL-TBL-P00854-001,RP-1013,calc_pdf_p854,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0576,report,report.table.CAL-TBL-P00854-002,ENT-LINE-ACL,No.2応力範囲,,,,table,CAL-TBL-P00854-002,RP-1014,calc_pdf_p854,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0577,report,report.table.CAL-TBL-P00876-001,ENT-LINE-ACL,合成前死荷重一覧(床版),,,,table,CAL-TBL-P00876-001,RP-1112,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0578,report,report.table.CAL-TBL-P00876-002,ENT-LINE-ACL,合成前死荷重一覧(床版),,,,table,CAL-TBL-P00876-002,RP-1113,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0579,report,report.table.CAL-TBL-P00876-003,ENT-LINE-ACL,合成前死荷重一覧(床版),,,,table,CAL-TBL-P00876-003,RP-1114,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0580,report,report.table.CAL-TBL-P00876-004,ENT-LINE-ACL,合成前死荷重一覧(ハンチ),,,,table,CAL-TBL-P00876-004,RP-1115,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0581,report,report.table.CAL-TBL-P00876-005,ENT-LINE-ACL,合成前死荷重一覧(鋼重),,,,table,CAL-TBL-P00876-005,RP-1116,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0582,report,report.table.CAL-TBL-P00876-006,ENT-LINE-ACL,合成前死荷重一覧(検査路),,,,table,CAL-TBL-P00876-006,RP-1117,calc_pdf_p876,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0583,report,report.table.CAL-TBL-P00882-001,ENT-LINE-ACL,合成後死荷重一覧(舗装),,,,table,CAL-TBL-P00882-001,RP-1118,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0584,report,report.table.CAL-TBL-P00882-002,ENT-LINE-ACL,合成後死荷重一覧(舗装),,,,table,CAL-TBL-P00882-002,RP-1119,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0585,report,report.table.CAL-TBL-P00882-003,ENT-LINE-ACL,合成後死荷重一覧(舗装),,,,table,CAL-TBL-P00882-003,RP-1120,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0586,report,report.table.CAL-TBL-P00882-004,ENT-LINE-ACL,合成後死荷重一覧(壁高欄),,,,table,CAL-TBL-P00882-004,RP-1121,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0587,report,report.table.CAL-TBL-P00882-005,ENT-LINE-ACL,合成後死荷重一覧(壁高欄),,,,table,CAL-TBL-P00882-005,RP-1122,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0588,report,report.table.CAL-TBL-P00882-006,ENT-LINE-ACL,合成後死荷重一覧(遮音壁),,,,table,CAL-TBL-P00882-006,RP-1123,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0589,report,report.table.CAL-TBL-P00882-007,ENT-LINE-ACL,合成後死荷重一覧(遮音壁),,,,table,CAL-TBL-P00882-007,RP-1124,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0590,report,report.table.CAL-TBL-P00882-008,ENT-LINE-ACL,合成後死荷重一覧(地覆),,,,table,CAL-TBL-P00882-008,RP-1125,calc_pdf_p882,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0591,report,report.table.CAL-TBL-P00893-001,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-001,RP-1126,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0592,report,report.table.CAL-TBL-P00893-002,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-002,RP-1127,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0593,report,report.table.CAL-TBL-P00893-003,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-003,RP-1128,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0594,report,report.table.CAL-TBL-P00893-004,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-004,RP-1129,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0595,report,report.table.CAL-TBL-P00893-005,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-005,RP-1130,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0596,report,report.table.CAL-TBL-P00893-006,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-006,RP-1131,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0597,report,report.table.CAL-TBL-P00893-007,ENT-LINE-ACL,衝撃係数一覧,,,,table,CAL-TBL-P00893-007,RP-1132,calc_pdf_p893,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0598,report,report.table.CAL-TBL-P00901-001,ENT-LINE-ACL,格点座標 AG1桁,,,,table,CAL-TBL-P00901-001,RP-1133,calc_pdf_p901,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0599,report,report.table.CAL-TBL-P00901-002,ENT-LINE-ACL,格点座標 AG2桁,,,,table,CAL-TBL-P00901-002,RP-1134,calc_pdf_p901,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0600,report,report.table.CAL-TBL-P01299-001,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-001,RP-1264,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0601,report,report.table.CAL-TBL-P01299-002,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-002,RP-1265,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0602,report,report.table.CAL-TBL-P01299-003,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-003,RP-1266,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0603,report,report.table.CAL-TBL-P01299-004,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-004,RP-1267,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0604,report,report.table.CAL-TBL-P01299-005,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-005,RP-1268,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0605,report,report.table.CAL-TBL-P01299-006,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-006,RP-1269,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0606,report,report.table.CAL-TBL-P01299-007,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-007,RP-1270,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0607,report,report.table.CAL-TBL-P01299-008,ENT-LINE-ACL,鋼桁断面諸量 AG1 Sec-1,,,,table,CAL-TBL-P01299-008,RP-1271,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0608,report,report.table.CAL-TBL-P01299-009,ENT-LINE-ACL,合成断面諸量(n=7) AG1 Sec-1,,,,table,CAL-TBL-P01299-009,RP-1272,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
G-RPT-0609,report,report.table.CAL-TBL-P01299-010,ENT-LINE-ACL,合成断面諸量(n=7) AG1 Sec-1,,,,table,CAL-TBL-P01299-010,RP-1273,calc_pdf_p1299,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Calculation table record.
