golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-DWG-0521,drawing,drawing.title_block.DWG-TB-S107-001,ENT-LINE-ACL,全 141 葉の内 107 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S107-001,DR-1767,calc_pdf_p109,DWG-S107,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0522,drawing,drawing.title_block.DWG-TB-S107-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S107-002,DR-1768,calc_pdf_p109,DWG-S107,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0523,drawing,drawing.title_block.DWG-TB-S107-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S107-003,DR-1769,calc_pdf_p109,DWG-S107,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0524,drawing,drawing.title_block.DWG-TB-S107-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S107-004,DR-1770,calc_pdf_p109,DWG-S107,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0525,drawing,drawing.title_block.DWG-TB-S108-001,ENT-LINE-ACL,全 141 葉の内 108 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S108-001,DR-1771,calc_pdf_p110,DWG-S108,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0526,drawing,drawing.title_block.DWG-TB-S108-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S108-002,DR-1772,calc_pdf_p110,DWG-S108,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0527,drawing,drawing.title_block.DWG-TB-S108-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S108-003,DR-1773,calc_pdf_p110,DWG-S108,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0528,drawing,drawing.title_block.DWG-TB-S108-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S108-004,DR-1774,calc_pdf_p110,DWG-S108,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0529,drawing,drawing.title_block.DWG-TB-S109-001,ENT-LINE-ACL,全 141 葉の内 109 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S109-001,DR-1775,calc_pdf_p111,DWG-S109,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0530,drawing,drawing.title_block.DWG-TB-S109-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S109-002,DR-1776,calc_pdf_p111,DWG-S109,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0531,drawing,drawing.title_block.DWG-TB-S109-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S109-003,DR-1777,calc_pdf_p111,DWG-S109,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0532,drawing,drawing.title_block.DWG-TB-S109-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S109-004,DR-1778,calc_pdf_p111,DWG-S109,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0533,drawing,drawing.title_block.DWG-TB-S110-001,ENT-LINE-ACL,全 141 葉の内 110 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S110-001,DR-1779,calc_pdf_p112,DWG-S110,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0534,drawing,drawing.title_block.DWG-TB-S110-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S110-002,DR-1780,calc_pdf_p112,DWG-S110,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0535,drawing,drawing.title_block.DWG-TB-S110-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S110-003,DR-1781,calc_pdf_p112,DWG-S110,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0536,drawing,drawing.title_block.DWG-TB-S110-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S110-004,DR-1782,calc_pdf_p112,DWG-S110,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0537,drawing,drawing.title_block.DWG-TB-S111-001,ENT-LINE-ACL,全 141 葉の内 111 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S111-001,DR-1783,calc_pdf_p113,DWG-S111,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0538,drawing,drawing.title_block.DWG-TB-S111-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S111-002,DR-1784,calc_pdf_p113,DWG-S111,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0539,drawing,drawing.title_block.DWG-TB-S111-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S111-003,DR-1785,calc_pdf_p113,DWG-S111,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0540,drawing,drawing.title_block.DWG-TB-S111-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S111-004,DR-1786,calc_pdf_p113,DWG-S111,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0541,drawing,drawing.title_block.DWG-TB-S112-001,ENT-LINE-ACL,全 141 葉の内 112 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S112-001,DR-1787,calc_pdf_p114,DWG-S112,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0542,drawing,drawing.title_block.DWG-TB-S112-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S112-002,DR-1788,calc_pdf_p114,DWG-S112,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0543,drawing,drawing.title_block.DWG-TB-S112-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S112-003,DR-1789,calc_pdf_p114,DWG-S112,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0544,drawing,drawing.title_block.DWG-TB-S112-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S112-004,DR-1790,calc_pdf_p114,DWG-S112,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0545,drawing,drawing.title_block.DWG-TB-S113-001,ENT-LINE-ACL,全 141 葉の内 113 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S113-001,DR-1791,calc_pdf_p115,DWG-S113,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0546,drawing,drawing.title_block.DWG-TB-S113-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S113-002,DR-1792,calc_pdf_p115,DWG-S113,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0547,drawing,drawing.title_block.DWG-TB-S113-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S113-003,DR-1793,calc_pdf_p115,DWG-S113,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0548,drawing,drawing.title_block.DWG-TB-S113-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S113-004,DR-1794,calc_pdf_p115,DWG-S113,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0549,drawing,drawing.title_block.DWG-TB-S114-001,ENT-LINE-ACL,全 141 葉の内 114 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S114-001,DR-1795,calc_pdf_p116,DWG-S114,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0550,drawing,drawing.title_block.DWG-TB-S114-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S114-002,DR-1796,calc_pdf_p116,DWG-S114,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0551,drawing,drawing.title_block.DWG-TB-S114-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S114-003,DR-1797,calc_pdf_p116,DWG-S114,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0552,drawing,drawing.title_block.DWG-TB-S114-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S114-004,DR-1798,calc_pdf_p116,DWG-S114,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0553,drawing,drawing.title_block.DWG-TB-S115-001,ENT-LINE-ACL,全 141 葉の内 115 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S115-001,DR-1799,calc_pdf_p117,DWG-S115,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0554,drawing,drawing.title_block.DWG-TB-S115-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S115-002,DR-1800,calc_pdf_p117,DWG-S115,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0555,drawing,drawing.title_block.DWG-TB-S115-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S115-003,DR-1801,calc_pdf_p117,DWG-S115,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0556,drawing,drawing.title_block.DWG-TB-S115-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S115-004,DR-1802,calc_pdf_p117,DWG-S115,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0557,drawing,drawing.title_block.DWG-TB-S116-001,ENT-LINE-ACL,全 141 葉の内 116 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S116-001,DR-1803,calc_pdf_p118,DWG-S116,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0558,drawing,drawing.title_block.DWG-TB-S116-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S116-002,DR-1804,calc_pdf_p118,DWG-S116,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0559,drawing,drawing.title_block.DWG-TB-S116-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S116-003,DR-1805,calc_pdf_p118,DWG-S116,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0560,drawing,drawing.title_block.DWG-TB-S116-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S116-004,DR-1806,calc_pdf_p118,DWG-S116,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0561,drawing,drawing.title_block.DWG-TB-S117-001,ENT-LINE-ACL,全 141 葉の内 117 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S117-001,DR-1807,calc_pdf_p119,DWG-S117,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0562,drawing,drawing.title_block.DWG-TB-S117-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S117-002,DR-1808,calc_pdf_p119,DWG-S117,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0563,drawing,drawing.title_block.DWG-TB-S117-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S117-003,DR-1809,calc_pdf_p119,DWG-S117,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0564,drawing,drawing.title_block.DWG-TB-S117-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S117-004,DR-1810,calc_pdf_p119,DWG-S117,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0565,drawing,drawing.title_block.DWG-TB-S118-001,ENT-LINE-ACL,全 141 葉の内 118 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S118-001,DR-1811,calc_pdf_p120,DWG-S118,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0566,drawing,drawing.title_block.DWG-TB-S118-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S118-002,DR-1812,calc_pdf_p120,DWG-S118,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0567,drawing,drawing.title_block.DWG-TB-S118-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S118-003,DR-1813,calc_pdf_p120,DWG-S118,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0568,drawing,drawing.title_block.DWG-TB-S118-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S118-004,DR-1814,calc_pdf_p120,DWG-S118,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0569,drawing,drawing.title_block.DWG-TB-S119-001,ENT-LINE-ACL,全 141 葉の内 119 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S119-001,DR-1815,calc_pdf_p121,DWG-S119,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0570,drawing,drawing.title_block.DWG-TB-S119-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S119-002,DR-1816,calc_pdf_p121,DWG-S119,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0571,drawing,drawing.title_block.DWG-TB-S119-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S119-003,DR-1817,calc_pdf_p121,DWG-S119,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0572,drawing,drawing.title_block.DWG-TB-S119-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S119-004,DR-1818,calc_pdf_p121,DWG-S119,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0573,drawing,drawing.title_block.DWG-TB-S120-001,ENT-LINE-ACL,全 141 葉の内 120 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S120-001,DR-1819,calc_pdf_p122,DWG-S120,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0574,drawing,drawing.title_block.DWG-TB-S120-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S120-002,DR-1820,calc_pdf_p122,DWG-S120,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0575,drawing,drawing.title_block.DWG-TB-S120-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S120-003,DR-1821,calc_pdf_p122,DWG-S120,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0576,drawing,drawing.title_block.DWG-TB-S120-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S120-004,DR-1822,calc_pdf_p122,DWG-S120,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0577,drawing,drawing.title_block.DWG-TB-S121-001,ENT-LINE-ACL,全 141 葉の内 121 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S121-001,DR-1823,calc_pdf_p123,DWG-S121,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0578,drawing,drawing.title_block.DWG-TB-S121-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S121-002,DR-1824,calc_pdf_p123,DWG-S121,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0579,drawing,drawing.title_block.DWG-TB-S121-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S121-003,DR-1825,calc_pdf_p123,DWG-S121,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0580,drawing,drawing.title_block.DWG-TB-S121-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S121-004,DR-1826,calc_pdf_p123,DWG-S121,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0581,drawing,drawing.title_block.DWG-TB-S122-001,ENT-LINE-ACL,全 141 葉の内 122 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S122-001,DR-1827,calc_pdf_p124,DWG-S122,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0582,drawing,drawing.title_block.DWG-TB-S122-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S122-002,DR-1828,calc_pdf_p124,DWG-S122,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0583,drawing,drawing.title_block.DWG-TB-S122-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S122-003,DR-1829,calc_pdf_p124,DWG-S122,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
G-DWG-0584,drawing,drawing.title_block.DWG-TB-S122-004,ENT-LINE-ACL,知多市旭地内始め,,,,TITLE_BLOCK_VALUE,DWG-TB-S122-004,DR-1830,calc_pdf_p124,DWG-S122,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '施工箇所名'.
G-DWG-0585,drawing,drawing.title_block.DWG-TB-S123-001,ENT-LINE-ACL,全 141 葉の内 123 号,,,,TITLE_BLOCK_VALUE,DWG-TB-S123-001,DR-1831,calc_pdf_p125,DWG-S123,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '図面番号'.
G-DWG-0586,drawing,drawing.title_block.DWG-TB-S123-002,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S123-002,DR-1832,calc_pdf_p125,DWG-S123,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '工事名'.
G-DWG-0587,drawing,drawing.title_block.DWG-TB-S123-003,ENT-LINE-ACL,一般国道247号（西知多道路）,,,,TITLE_BLOCK_VALUE,DWG-TB-S123-003,DR-1833,calc_pdf_p125,DWG-S123,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Title block field '路線名'.
